,date_time,headlines
1496,2017-02-22 17:04:10.127,Reliance Industries Shares Breach 12-Month Target As Jio Concerns Ease
1497,2017-02-22 16:48:49.899,RIL Rallies As Analysts Get Clarity Over Reliance Jio’s Future Revenue
1498,2017-02-22 16:10:29.997,"Reliance Industries’ Record Rally Helps Sensex, Nifty Extend Gains To Day 5"
1499,2017-02-22 14:07:06.244,Reliance Industries Heads For Biggest Gain In Eight Years 
1500,2017-02-22 09:59:10.792,Three Hurdles In Potential Merger Of Tata Teleservices With Reliance Communications
1501,2017-02-21 22:45:30.531,"Aggrieved By Free Voice Calls Of Reliance Jio, Vodafone Tells High Court"
1502,2017-02-20 23:44:14.189,"Are Reliance Jio’s Offers Base Plan Or Special Voucher, TDSAT Asks Telecom Regulator"
1503,2017-02-20 11:14:39.238,"Stocks Radar: Hindustan Unilever, Havells, Reliance Communication And More"
1504,2017-02-20 06:43:14.193,HDFC Bank Overtakes Reliance To Become Second-Most Valuable Firm On NSE
1505,2017-02-17 19:23:00.607,Reliance Jio  Adds 7 Times More Subscribers Than  Idea In December
1506,2017-02-14 19:16:01.891,Reliance Infrastructure Sets March Deadline To List InvIT 
1507,2017-02-14 07:48:40.257,"Government Should  Scrap Interconnection Charges, Says Reliance Communications"
1508,2017-02-13 15:53:11.523,Reliance Capital To List Home Finance Business By May 
1509,2017-02-12 18:14:43.197,Reliance Mutual Fund Beats Demonetisation Blues; AUM Up 25% 
1510,2017-02-12 17:54:00.359,SEBI To Decide On Reliance Settlement Plea At The ‘Earliest’ 
1511,2017-02-11 19:09:48.728,Intense Competition Drags Reliance Communications Into The Red In Third Quarter 
1512,2017-02-09 09:36:46.253,Reliance Power Profit Jumps 14% But Misses Estimates
1513,2017-02-07 23:47:45.721,Reliance Jio Has Itself To Blame For Call Failures: Bharti Airtel
1514,2017-02-07 20:49:34.300,Reliance Jio Cries Foul Over Bharti Airtel’s “Misleading” Statement
1515,2017-02-02 21:11:39.883,"TRAI Gives Clean Chit To Reliance Jio’s Happy New Year Offer, Sees No Violation"
1516,2017-02-01 21:53:15.156,Have Taken A Decision On Free Offers Of Reliance Jio: TRAI To High Court 
1517,2017-01-30 12:23:02.041,"Moody’s Downgrades Reliance Communications, Outlook Negative"
1518,2017-01-27 20:27:06.769,Reliance Jio Asks Telecom Regulator To Impose Penalty On Airtel For ‘Misleading’ Ads
1519,2017-01-23 08:41:17.213,"Stocks To Watch: Reliance Industries, UltraTech, ICICI Bank And More"
1520,2017-01-20 18:29:01.050,Reliance Jio’s Investment Is More Than Three Countries’ Output
1521,2017-01-17 13:53:16.891,Reliance Industries Trades Lower As Other Income Drives Third Quarter Earnings
1522,2017-01-17 09:27:01.000,Reliance Beats Estimates as Earnings Jump to Nine-Year High
1523,2017-01-17 08:18:46.033,Reliance Industries Beats Street For Seven Straight Quarters
1524,2017-01-17 08:15:24.783,"Stocks To Watch: Reliance Industries, ABG Shipyard, Delta Corp And More"
1525,2017-01-16 22:35:42.599,Reliance Jio Subscribers At 72.4 Million By December End; Congestion Issues Continue
1526,2017-01-15 12:37:44.148,"Reliance Jio To Invest Rs 30,000 Crore To Enhance Network Coverage"
1527,2017-01-13 03:12:28.000,"Honda Pans U.S. Auto Industry Reliance on Fleet, Long-Term Loans"
1528,2017-01-12 22:37:22.894,Reliance Jio’s Free Offer Is  Unfair Competition: Sunil Bharti Mittal
1529,2017-01-12 22:01:49.670,"Apex Court Rejects Reliance, Airtel, Idea’s Challenge To Spectrum Auction"
1530,2016-12-29 10:29:41.065,"Stocks Radar: IRB Infra, Sun Pharma, Reliance Industries And More"
1531,2016-12-29 08:02:20.552,"Stocks To Watch: Reliance Industries, Sun Pharma, Cadila And More"
1532,2016-12-27 20:14:41.000,Reliance Delivers Another Big Fat Indian Deleveraging
1533,2016-12-26 23:48:05.584, Explain Why New Offer Is Not A Violation Of Norms: Telecom Regulator To Reliance Jio
1534,2016-12-21 17:25:50.354,Reliance Communications Sells Tower Business To Brookfield To Pare Debt
1535,2016-12-09 11:19:57.000,FPT Plans Overseas Deals to Reduce Vietnam Reliance
1536,2016-12-04 14:17:56.896,Reliance Jio Opposed To Interconnect Discussion: Telecom Operators’ Body
1537,2016-12-01 18:48:43.792,Mukesh Ambani Has A New Year Gift For Reliance Jio Customers
1538,2016-12-01 15:13:53.121,"Reliance Jio Extends Its Free Services Till March 31, 2017; Launches JioMoney For Merchants"
1539,2016-12-01 10:04:17.442,"Stocks Radar: HCC, Reliance Communications, Wipro And More"
1540,2016-11-29 09:43:31.959,"Stocks Radar: Tata Power, Reliance Industries, Mahanagar Gas And More "
1541,2016-11-28 23:47:39.965,Reliance Jio Crosses 50 Million Subscribers In Less Than 3 Months
1542,2016-11-28 22:22:01.040,"Reliance Jio Knocks On Competition Regulator’s Door Against Vodafone, Airtel, And Idea "
1543,2016-11-24 16:35:12.452,"Reliance Capital To Sell Radio, General Entertainment Assets To Zee"
1544,2016-11-22 10:09:56.220,"Stocks Radar: Hindustan Oil Exploration, L&T, Reliance Infrastructure And More "
1545,2020-10-08 11:26:28.819,Coronavirus India Updates: Tally Tops 68 Lakh As India Approaches ‘Unlock 5.0’
1546,2016-11-18 10:19:17.303,"Stocks Radar: Petronet LNG, Reliance Industries, TCS And More"
1547,2016-11-18 09:36:37.187,"Stocks To Watch: Petronet LNG, TCS, Pratibha, Reliance Communications And More"
1548,2016-11-17 16:25:49.551,"Reliance Jio’s Subscriber Growth Slows, Data Speeds Drop 50%"
1549,2016-11-15 14:30:14.390,"

Reliance Group Launches Internet Of Things Venture `Unlimit’"
1550,2016-11-14 21:33:03.023,Reliance Communications Profit Falls 80% In Second Quarter
1551,2016-11-12 21:41:29.611,Reliance Infra Second Quarter Profit Rises 34% to Rs 571 Crore
1552,2016-11-11 18:04:11.578,Reliance Power’s Revenue Misses The Mark For Two Straight Quarters 
1553,2016-11-07 22:23:04.012,No Real Upside For Reliance Industries And Partners From KG-D6 Block: HSBC
1554,2016-11-07 09:52:50.280,"Stocks Radar: Reliance Industries, Dalmia Bharat, ICICI Bank And More "
1555,2016-11-05 09:47:41.840,Reliance Industries To Challenge Government’s $1.55 Billion Penalty
1556,2016-11-04 03:52:46.019,Reliance Jio Charges Airtel Of Violating Licence Pact
1557,2016-11-02 23:24:35.298,"Reliance Jio To Install 45,000 Mobile Towers In 6 Months"
1558,2016-11-01 08:12:33.681,"Stocks To Watch: Reliance Industries, Maruti, GMR Infra, Tata Steel And More"
1559,2020-05-01 21:10:26.481,"Coronavirus India Updates: Covid-19 Cases Cross 35,000 As India Extends Lockdown For Two More Weeks"
1560,2016-10-25 13:46:45.619,"Reliance Capital Transformation On Course, Says Group CEO Ghosh"
1561,2016-10-24 09:59:38.514,"Stocks Radar: Wipro, Idea Cellular, Reliance Industries And More "
1562,2016-10-22 12:47:02.023,Reliance Industries’ Q2 Profit Beats Estimate On Higher Petrochemical Earnings
1563,2016-10-22 01:09:30.109,The Big Overhang On Reliance Industries’ Stock Price 
1564,2016-10-21 09:57:41.727,"Stocks Radar: HCL Technologies, Wipro, Reliance Industries, Yes Bank And More "
1565,2016-10-21 07:41:37.030,"Stocks To Watch: Reliance Industries, HCL Tech, ACC, Biocon And More"
1566,2016-10-21 07:27:53.000,Reliance Beats Profit Estimate as Petrochemical Margin Jumps
1567,2016-10-21 00:12:12.000,Trump's Reliance on WikiLeaks Discredits His Case Against Clinton
1568,2016-10-20 21:57:39.725,Reliance Jio Blames Rivals For 75% Call Failure On Its Network
1569,2016-10-20 21:15:49.256,Reliance Jio Services May Be Free For Longer
1570,2016-10-20 14:20:15.910,Reliance Industries: The Post Earnings Day Fall
1571,2016-10-20 11:57:57.487,Reliance Industries’ Net Profit May Fall For The First Time In Six Quarters
1572,2016-10-20 10:03:26.866,"Stocks Radar: Reliance Industries, Hindustan Zinc, Yes Bank And More "
1573,2016-10-20 09:21:31.915,"Stocks To Watch: Reliance Industries, Yes Bank, Quess Corp, AB Nuvo And More"
1574,2016-10-17 22:45:07.000,PepsiCo Steps Up Push to Reduce Reliance on Sugary Beverages
1575,2016-10-17 14:51:39.561,Reliance Jio Sends Fresh Letter To Incumbent Telecom Operators
1576,2016-10-17 10:22:54.000,Mol Sees Growing Dividends as Reliance on Motor Fuels Declines
1577,2016-10-10 12:18:00.407,"Reliance Jio Claims ‘World Record’, Enrolls 16 Million Users In First Month"
1578,2016-10-10 10:25:21.274,"Stocks Radar: Reliance Industries, Mahindra & Mahindra, ITC And More"
1579,2016-10-09 17:01:09.656,Reliance Jio: The Ultimate Review
1580,2016-10-07 22:39:04.382,"

Having Trouble Getting A Reliance Jio SIM Card? Buy An iPhone Instead"
1581,2020-01-11 00:10:26.000,Monopoly Miner to Deter Investors From Coal Mining in India
1582,2016-10-06 01:30:01.271,Reliance Infrastructure Moves A Step Closer To Reducing Debt
1583,2016-10-05 17:48:15.525,Reliance Infrastructure To Sell Transmission Business To Adani To Reduce Debt
1584,2016-10-03 13:38:45.325,Reliance Infra Soars After Unit Forms Joint Venture With French Aircraft Maker Dassault
1585,2016-09-30 20:55:30.589,Telecom Operators Meet TRAI; Allege Tariff Order Violation By Reliance Jio
1586,2016-09-29 00:32:54.133,Reliance Jio Terms COAI’s Back Door Comment Defamatory; Lobby Hits Back
1587,2016-09-28 21:40:06.000,Ambani’s Son Gets Reliance Capital Nod in Step Toward Succession
1588,2016-09-28 16:34:14.983,"Spectrum Liberalisation May Cost Reliance Communications-Aircel Rs 2,600 Crore"
1589,2016-09-28 11:58:36.631,"Stocks Radar:  Reliance Communication, Dilip Buildcon, Balaji Telefilms And More "
1590,2016-09-28 09:11:09.599,Anil Ambani Spells Out His Defence Foray; Deleverages Reliance Infrastructure 
1591,2016-09-28 08:16:19.570,"Stocks To Watch: Reliance Power, Dilip Buildcon, M&M, RBL Bank And More"
1592,2016-09-28 07:34:37.940,1.6 Crore Calls Still Failing Every Day Between Airtel And Us: Reliance Jio
1593,2016-09-27 23:14:14.592,TRAI Calls For Another Meeting As Incumbents Allege Violation of Norms By Reliance Jio
1594,2016-09-27 18:34:05.696,It’s A ‘Sell On Rise’ Market; Reliance Is The Stock To Watch: Ashu Madan
1595,2016-09-27 16:08:20.031,Airtel Blames Reliance Jio’s ‘Under-Preparedness’ For Call Drops
1596,2016-09-27 14:08:08.493,Reliance Capital Eyes Consumer Lending Growth; Home Finance Listing By April
1597,2016-09-27 10:16:36.953,"Stocks To Watch: Reliance Industries, Hero MotoCorp, UCO Bank And More"
1598,2016-09-26 22:41:46.420,Vodafone Rolls Out Free 4G Data Plan To Counter Reliance Jio Impact
1599,2016-09-26 21:44:37.909,Reliance Jio Makes Operator-Wise Call Drop Data Live
1600,2016-09-26 15:22:34.536,"Despite Reliance Jio’s Onslaught, Bharti Airtel Maintains Expensive Tag"
1601,2016-09-23 19:21:36.146,Airtel’s New Ploy to Rival Reliance Jio 4G Is No Good
1602,2016-09-23 15:22:27.380,Bharti Airtel Looks To Tackle Reliance Jio With Its Own Free Data Plan  
1603,2016-09-23 12:12:56.202,"BSNL Gearing up to Fight Reliance Jio With Free Calls, Cheap Data"
1604,2016-09-23 12:11:47.019,It’s Goliath vs Goliath as Reliance Jio Fights It out With Airtel 
1605,2016-09-20 22:56:11.315,"Incumbent Telecom Operators Not Cooperating On Interconnection, Reliance Jio Says"
1606,2020-04-18 23:18:11.882,"Air India Opens Bookings For Select Domestic Flights From May 4, International From June 1"
1607,2016-09-19 19:41:04.119,"Telcos Deposit Rs 14,653 Crore For Spectrum Auction, Reliance Jio Submits Rs 6,500 Crore"
1608,2016-09-19 10:59:15.137,Reliance Claims Zero Jio-To-Jio Call Drops Even As War Of Words With Airtel Continues
1609,2016-09-17 20:07:04.826,Airtel Gets Payment From Reliance Jio For New Interconnect Points; To Jointly Conduct Tests
1610,2016-09-16 09:55:04.775,"Stocks Radar: Hero Motocorp, Reliance Communications, Punjab National Bank And More"
1611,2016-09-16 08:13:08.831,"Stocks To Watch: Reliance Communications, Wipro, PNB, Adani Power And More"
1612,2016-09-16 08:04:09.780,Reliance Jio Accuses Incumbent Players Of Rejecting Mobile Number Portability Requests
1613,2016-09-16 00:50:10.422, Moody’s Places Reliance Communications Rating On ‘Review For Downgrade’ 
1614,2016-09-16 00:08:47.123,Vodafone Offers To Triple Points Of Interconnect With Reliance Jio
1615,2016-09-15 12:08:53.178,Brokerages Unimpressed By Reliance Communications-Aircel Merger 
1616,2016-09-15 08:16:22.516,"Stocks To Watch: Reliance Communications, ONGC, PNB, NTPC And More"
1617,2016-09-15 08:05:43.722,Reliance Communications’ Wireless Business To Be Merged With Aircel
1618,2016-09-14 22:02:29.444,Reliance Communications First Quarter Net Profit Rises 5.8%
1619,2016-09-14 06:36:15.876,Reliance Welcomes Airtel Move To Improve Inter-Connectivity As Jio Call Failure Rate Hits 75% 
1620,2016-09-13 17:49:44.499,"Reliance Cap To List Home Finance Unit; Eyes Rs 50,000 Crore Loan Book"
1621,2016-09-13 17:38:24.646,Reliance Industries’ Rating Under Pressure? Moody’s Thinks So
1622,2016-09-12 19:22:52.467,"Reliance Jio, BSNL In Intra-Circle Roaming Pact For 2G, 4G"
1623,2016-09-12 15:13:52.427,"Reliance Power Reports 12.5% Profit Growth, Margins Improve "
1624,2016-09-12 11:42:08.892,Reliance Capital Demerges Commercial Finance Unit 
1625,2016-09-11 13:30:37.806,Reliance Defence First Quarter Net Loss At Rs 134.50 Crore
1626,2016-09-10 10:17:47.804,Bharti Airtel To Provide More Interconnection Ports To Reliance Jio
1627,2016-09-09 14:51:45.195,"Supreme Court To Hear Reliance, BG Exploration Pleas Against Sales Tax Demand "
1628,2016-09-08 08:30:36.170,Telecom Operators’ Body Writes To PMO On Reliance Jio Interconnection Issue
1629,2016-09-07 01:11:33.132,"Reliance Jio Draws Big Crowds But SIM Card Scarcity, Delayed Activation Disappoint Customers"
1630,2016-09-03 12:21:55.231,Idea Cellular Prepares To Protect Its Turf Against Reliance Jio Assault 
1631,2016-09-02 22:22:25.373,Does Reliance Jio Live Up To Its Promise Of Data-Giri?
1632,2016-09-02 14:37:46.255,Reliance Jio’s ‘Data-Giri’ Takes A Toll On BSE Telecom Index
1633,2016-09-02 08:26:17.498,"Stocks to Watch: Reliance Industries, Telcos, NTPC, Sugar Companies and More"
1634,2016-09-02 07:16:59.350,QBullet: Free Voice Calls with Reliance Jio; Trade Union Strike
1635,2016-09-01 23:29:31.962,"Reliance Jio To Launch On September 5, Will Offer Free Services Till December 31"
1636,2016-09-01 21:56:02.709,Telecom Lobby Welcomes  Reliance Jio But Questions Ambiguity Around Commercial Launch
1637,2016-09-01 16:18:04.390,"Reliance Jio Offers Free Voice Calls, Zero Roaming Cost: Mukesh Ambani’s Full Speech At RIL AGM"
1638,2016-09-01 10:35:11.251,"Stocks Radar: Tata Power, Reliance Industries, InterGlobe and More"
1639,2016-09-01 08:29:40.083,"Stocks to Watch: Reliance Industries, Cement Companies, Apollo Hospitals and More "
1640,2016-08-31 16:17:52.230,Reliance Jio’s Extended Field Test Leaves Telecom Regulations on Trial
1641,2016-08-31 16:14:42.041,Reliance Industries’ 42nd Shareholder Meeting Will be About $23 Billion Investment in Jio
1642,2019-09-04 17:47:42.827,Engineers India Said To Junk Acquisition Of Projects & Development India
1643,2016-08-29 13:31:42.640,Data Tariff Wars: Airtel Cuts 4G Rates by Up To 80% Ahead of Reliance Jio Launch 
1644,2016-08-24 07:47:17.000,"Birla Fashion, Reliance Infra Gain as Sensex Ends Little Changed"
1645,2016-08-23 21:30:17.093,Reliance Jio Accuses Telecom Industry Body of Perpetrating Anti-Competition Practices     
1646,2021-02-02 07:44:17.359,"Stocks To Watch: Coal India, Eicher Motors, HDFC, Hero MotoCorp, Indian Bank, NMDC, PVR"
1647,2021-02-02 10:20:24.910,Engineers India Q3 Review - Order Inflow Remains A Concern: Prabhudas Lilladher
1648,2021-02-02 07:55:22.000,India to Spend $31 Billion on Health as Pandemic Exposes Cracks
1649,2021-02-02 11:37:19.000,India Imposes Additional Tax on Palm Oil Imports to Help Farmers
1650,2021-02-02 11:38:26.000,India Raises Import Levy on Several Items to Boost Local Output
1651,2021-02-02 11:50:23.000,India’s $500 Billion Budget to Spur Growth Leaves Little for the Poor
1652,2021-02-02 12:22:06.103,Empowering India With Next-Generation Financial Infrastructure
1653,2021-02-02 12:19:13.491,The Next Big Leap In India’s e-Governance
1654,2021-02-02 12:22:48.000,India to Set Up Bad Bank for Record Levels of Soured Debt
1655,2021-02-02 07:55:19.000,India Imposes Duty on Cotton Imports to Support Farmers
1656,2021-02-02 12:40:35.400,India's Trade Deficit Narrows To $14.75 Billion In January
1657,2021-02-02 13:20:54.123,"3M India - A Beneficiary Of Budgeted Capex, Investments In Road Construction: ICICI Securities"
1658,2021-02-02 13:08:17.008,Coronavirus India Updates: One-Day Deaths Drop Below 100; Lowest New Cases Since June 2
1659,2021-02-02 07:55:21.000,"India Cuts Gold Import Tax to Curb Price Surge, Illegal Inflows"
1660,2021-02-02 12:10:01.740,Steel Price Surge Pushes India to Cut Taxes on Imports
1661,2021-02-02 09:49:05.000,India’s Military Sees Small Budget Rise Despite China Standoff
1662,2021-02-02 11:57:20.000,Can India Spend Its Way to a V-Shaped Recovery?
1663,2021-02-02 09:25:27.128,Q3 Nifty Earnings Point To Recovery For India Inc.
1664,2021-02-02 07:55:21.000,India to Boost Farm Credit and Infrastructure to Spur Output
1665,2021-02-02 07:55:22.000,Winners and Losers: Who Got What in India’s Pandemic Budget
1666,2021-02-02 09:00:06.183,Budget 2021: Are India’s Tax Targets Realistic?
1667,2021-02-02 14:37:47.000,Massive India Borrowing Loads Pressure on RBI to Tame Yields
1668,2021-02-02 06:05:49.000,"India Bonds Face Pivotal Week Ahead of Budget, RBI Meeting"
1669,2021-02-01 22:22:53.000,"India Plans to Raise $24 Billion by Selling Assets, LIC IPO"
1670,2021-02-01 20:24:21.000,India Is Hungry for LNG Cargoes After Prices Crash Back to Earth
1671,2021-02-01 19:43:50.474,Budget 2021: India Sets Divestment Target Of Rs 1.75 Lakh Crore For FY22
1672,2021-02-01 19:45:14.145,Budget 2021: India Pegs FY22 Fiscal Deficit At 6.8%
1673,2021-02-01 17:58:15.000,Stocks in India Face Budget Hurdle With History as Guide
1674,2021-02-01 18:02:51.818,Uday Kotak On India Inc's Takeaway From Budget 2021
1675,2021-02-01 18:31:17.000,India to Borrow Big for Nearly Half-Trillion Dollar Budget
1676,2021-02-01 19:20:31.588,Budget 2021: India Plans A Bad Bank-Like Structure To Resolve NPAs
1677,2021-02-01 19:35:38.543,Budget 2021: India Plans To Privatise Two Public Sector Banks
1678,2021-02-01 13:51:36.000,Five Key Numbers Investors Must Watch in India’s Budget
1679,2021-02-01 14:55:31.438,Winners and Losers: Who Got What in India’s Federal Budget
1680,2021-02-01 12:27:13.998,India Is Said to Keep Fiscal Tap Open to Revive Growth
1681,2021-02-01 08:55:48.000,Sugar Refiner Says Container Shortage Limiting India Exports
1682,2021-02-01 08:35:29.000,India’s Bad Loan Problem Is Worse Than Official Numbers Show
1683,2021-02-01 07:53:07.000,"India Monsoon Season Likely to Be ‘Normal’ in 2021, Skymet Says"
1684,2021-02-01 07:25:55.709,Tata Motors - Q3 Beat Driven By JLR; India Also Sees Good Recovery: Motilal Oswal  
1685,2021-02-01 05:14:09.000,A Top India Company Bond Banker Forecasts Spreads Will Widen
1686,2021-01-31 18:12:53.129,"Coronavirus India Updates: More Than 37 Lakh Vaccinated, Active Cases Drop"
1687,2021-01-31 17:29:57.544,"Cipla Q3 Review - Strong Growth In India, RoW; Better Margins: ICICI Direct "
1688,2021-01-31 16:16:46.000,India Pegs 11% GDP Growth in Fiscal 2022 Helped by Vaccine Drive
1689,2021-01-31 15:32:33.000,India Set to Boost Spending in Budget to Beat Pandemic Woes
1690,2021-01-31 16:16:47.000,Past Failures on Spending Targets Dampen India’s Budget Hopes
1691,2021-01-31 16:16:45.000,India Plans to Introduce Legislation to Ban Cryptocurrencies
1692,2021-01-31 16:16:47.000,"India Must Spend, But Can’t Ignore Taper Tantrum"
1693,2021-01-31 14:13:56.244,Coal India Output Likely To Slip 4% In January After Months Of Growth
1694,2021-01-31 09:03:33.000,Mexico Overtakes India to Have World’s Third Most Covid Deaths
1695,2021-01-30 19:50:11.690,"Dr. Reddy’s Q3 Review: Muted Growth In India, U.S. Generics Disappoints: Prabhudas Lilladher "
1696,2021-01-30 20:28:42.100,Economic Survey 2020 Live: India FY21 GDP Growth Pegged At 6-6.5%
1697,2021-01-30 19:57:39.230,Cummins India Q3 Review - Margin Expands; Fast Recovery In Domestic Segments: Prabhudas Lilladher 
1698,2021-01-30 20:33:19.354,Economic Survey 2021: India’s Nominal GDP To Grow  15.4% In 2021-22
1699,2021-01-30 17:22:05.644,Dabur India - Healthcare Continues To Post Strong Growth In Q3: Dolat Capital 
1700,2021-01-30 14:10:38.001,India Condemns Vandalisation Of Gandhi Statue In California
1701,2021-01-30 12:52:32.060,Budget 2021: India’s Small Businesses Aren’t Hopeful Of A Recovery Anytime Soon
1702,2021-01-30 10:01:36.893,Coronavirus India Updates: Over 35 Lakh Vaccinated; Active Cases Below 1.7 Lakh
1703,2021-01-30 09:09:07.021,Coronavirus India Update: Over 29 Lakh Vaccinated Amid Declining Active Cases
1704,2021-01-30 03:44:48.000,Weak Diesel Demand Signals a Slow Rebound for Industrial India
1705,2021-01-29 20:01:14.791,Nippon Life India Q3 Review -  Other Income Surprised Again: Centrum Broking 
1706,2021-01-29 19:58:56.714,India GDP Growth For FY20 Revised  To 4% From Earlier Estimate Of 4.2%  
1707,2021-01-29 18:27:14.019,Economic Survey 2021: India Can’t Rely Only On ‘Jugaad Innovation’
1708,2021-01-29 17:32:30.912,"Cipla Q3 Results: Profit Beats Estimates As Sales Jump In India, Europe"
1709,2021-01-29 17:44:05.121,Economic Survey 2021: Why Bangladesh Has Beaten India In Export Growth
1710,2021-01-29 15:31:32.344,KKR’s Big India Credit Bet Turned From Windfall to Wipeout
1711,2021-01-29 14:59:11.945,India’s Oil Demand Nearing Pre-Covid Levels
1712,2021-01-29 12:48:28.655,India Said to Forecast 11% Growth Buoyed by Vaccine Roll Out
1713,2021-01-29 12:16:46.000,India Joins Venezuela Where Global Firms Seek to Seize Assets
1714,2021-01-29 10:51:30.921,Granules India - Superior Product Mix Drives Q3 Profitability: Motilal Oswal 
1715,2021-01-29 08:27:52.000,Artificial Intelligence Is India’s Solution to Fix Data Gaps
1716,2021-01-29 07:22:02.000,India Plans Higher Levy on Some Goods to Cut Imports
1717,2021-01-29 07:22:03.000,Border Clashes Put India-China Ties Under ‘Exceptional Stress’
1718,2021-01-29 07:22:03.000,"The Retro Tax Was Bad, India. Don’t Make It Worse"
1719,2021-01-29 07:22:03.000,"Any New Tax in India Budget Could Hurt Recovery, Economists Warn"
1720,2021-01-28 21:13:45.000,Hot REIT Market in India Draws Canada’s Brookfield in $522 Million IPO
1721,2021-01-28 21:09:49.156,Modi Promises ‘Many More' Covid-19 Vaccines From India To Help World Fight Pandemic 
1722,2021-01-28 20:46:30.866,"India Needs To Contain Pandemic, Unveil Bold Policies For Economic Recovery, Says IMF"
1723,2021-01-28 20:13:03.000,Pandemic-Battered Gold Demand in India to Rebound in 2021
1724,2021-01-28 19:20:49.542,"3M India Guidance For 2021 - Focus On Healthy Revenue Growth, FCF, But Limited Capex: ICICI Securities"
1725,2021-01-28 15:15:13.000,"Watch Farm Stocks, Automakers, Banks as India Unveils its Budget"
1726,2021-01-28 12:51:47.660,India Cements Q3 Review - High Leverage Remains Key Concern: ICICI Securities 
1727,2021-01-28 12:16:59.745,Billionaire Birla Betting India’s Economy Will Bounce Back
1728,2021-01-28 10:00:51.897,"Coronavirus India Update: Active Cases Decline; India Reports Less Than 12,000 New Cases"
1729,2021-01-28 10:28:05.000,Bonds in India Head for Losses With Near-Record Debt Sales Seen
1730,2021-01-28 10:29:20.028,India’s Patience With Farmer Protests Running Out After Clashes
1731,2021-01-28 07:41:13.000,India Plans $41 Billion Reform to Revive Ailing Power Utilities
1732,2021-01-27 21:21:08.136,India Moves Forward Target Of 20% Ethanol-Blending In Petrol By 5 Years
1733,2021-01-27 20:32:53.769,FDI Into India Rose 37% Between April-November 2020
1734,2021-01-27 20:02:15.587,TikTok Shuts Down India Business But Continues To Engage With Government
1735,2021-01-27 14:48:35.789,"Polycab India Q3 Review - Strong Traction In B2C Portfolio, Key To A Re-Rating: Anand Rathi"
1736,2021-01-27 14:25:27.000,India Has Plenty of Coronavirus Vaccines But Few Takers
1737,2021-01-27 09:46:28.412,Coronavirus India Updates: Over 20 Lakh Inoculated Amid Declining Active Cases
1738,2021-01-27 08:48:37.557,Polycab India - Better Than Expected Q3 Numbers: Dolat Capital
1739,2021-01-27 08:16:22.512,"Budget 2021: Memories, As India Awaits FM Sitharaman’s 100-Year Tryst"
1740,2021-01-27 07:57:19.282,India Considers Easing Rules to Attract FDI in Construction Sector
1741,2021-01-27 01:25:23.000,India’s Corporate Bond Sales Set to Slow After a Record Year
1742,2021-01-26 19:37:26.578,IMF Projects 11.5% GDP Growth For India In 2021
1743,2021-01-26 19:10:32.000,India’s Green Energy Goals Boosted by Return of Foreign Backers
1744,2021-01-26 15:53:32.917,India  Plans Incentive For Starting Production Early From Auctioned Mines
1745,2021-01-26 15:39:04.770,"India Showcases Military Might, Cultural Heritage At Republic Day Parade"
1746,2021-01-26 15:34:20.330,The Role Of Government In India’s Healthcare After Covid-19
1747,2021-01-26 14:58:05.000,India’s Modi Should Hold Firm on Farming
1748,2021-01-26 09:57:18.906,"Coronavirus India Updates: Fresh Cases Drop Below 10,000 For the First Time Since June"
1749,2021-01-26 10:09:26.803,"Coronavirus India Updates: Fresh Cases Drop Below 10,000 For the First Time Since June"
1750,2021-01-26 09:35:26.000,India’s Economy Shows Signs of Recovery as Virus Cases Decline
1751,2021-01-26 07:51:34.382,An Animated History of India Through RK Laxman’s Common Man 
1752,2021-01-26 04:53:34.000,Amazon Asks India Court to Jail Retail Tycoon in Legal Spat
1753,2021-01-25 17:41:03.000,"EVs to Overtake Gas Guzzlers in India by 2030, Mahindra Says"
1754,2021-01-25 13:57:06.664,Pandemic Earnings Of India’s 100 Richest Can Give Nearly A Lakh Each To India’s Poorest: Oxfam
1755,2021-01-25 14:07:20.000,"Vaccine Race, U.S. Stimulus Debate, India Heals: Eco Day"
1756,2021-01-25 05:01:09.000,India Proposes Regulating Big Shadow Lenders More Like Banks
1757,2021-01-24 16:39:00.000,India’s Domestic Aviation Operations Nearing Pre-Covid Levels
1758,2021-01-24 16:39:03.000,"Saudi Arabia, Brazil Set to Get Vaccines as India Begins Exports"
1759,2021-01-24 16:39:03.000,Templeton’s India Closures Leave a Bad Taste
1760,2021-01-24 16:39:02.000,India Cancels Benchmark Bond Sale as Demand Wanes Before Budget
1761,2021-01-24 15:50:13.492,Partner| The OPPO Reno5 Pro 5G is a future-ready flagship for India
1762,2021-01-24 10:44:53.601,Coronavirus India Updates: Active Cases Fall To 1.84 Lakh As Vaccination Continues
1763,2021-01-23 20:04:46.803,Coronavirus India Updates: Active Tally Drops To 1.85 Lakh; Over 15 Lakh Vaccinated
1764,2021-01-23 12:47:22.260,"India’s Poor Are Eating Into Their Savings, Thanks To High Inflation And Covid-19  "
1765,2021-01-22 15:32:26.000,India Hopes for More Iran and Venezuela Oil Exports Under Biden
1766,2021-01-22 09:55:22.927,Coronavirus India Updates: A Million Healthcare Workers Vaccinated; Active Cases Decline
1767,2021-01-22 07:19:22.000,India Stocks Drop on Reports of Fire at Biggest Vaccine Producer
1768,2021-01-22 06:12:15.000,A Surge in Bad Debt Is Set to Worsen India Shadow Bank Woes
